"Species","Family","Order","Wing_length","Mass","Habitat","Trophic_level","Trophic_niche","HWI","Raw_CRB","Raw_certainty","CRB","Certainty","CRB_Final","brain_volume_mm3","brain.mass.g","brain_mass_calculated"
"Ochthornis_littoralis","Tyrannidae","Passeriformes",70.2,13.4,"Riverine","Carnivore","Invertivore",17.6,NA,NA,0,0,NA,NA,NA,NA
"Odontorchilus_branickii","Troglodytidae","Passeriformes",58.2,9.6,"Forest","Carnivore","Invertivore",13.7,NA,NA,0,0,NA,NA,NA,NA
"Odontorchilus_branickii__","Troglodytidae","Passeriformes",58.2,9.6,"Forest","Carnivore","Invertivore",13.7,0,0,0,0,NA,NA,NA,NA
"Odontorchilus_cinereus","Troglodytidae","Passeriformes",52.5,11,"Forest","Carnivore","Invertivore",17,NA,NA,0,0,NA,NA,NA,NA
"Odontorchilus_cinereus__","Troglodytidae","Passeriformes",52.5,11,"Forest","Carnivore","Invertivore",17,0,0,0,0,NA,NA,NA,NA
"Odontospiza_griseicapilla","Estrildidae","Passeriformes",59.9,15,"Shrubland","Herbivore","Granivore",21.3,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_albifrons__","Muscicapidae","Passeriformes",77,20.6,"Woodland","Carnivore","Invertivore",11.8,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_albonigra__","Muscicapidae","Passeriformes",97.9,25.2,"Rock","Carnivore","Invertivore",27.2,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_bottae__","Muscicapidae","Passeriformes",100.4,19.9,"Grassland","Carnivore","Invertivore",21.9,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_chrysopygia__","Muscicapidae","Passeriformes",91.3,22.7,"Rock","Carnivore","Invertivore",24.7,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_cypriaca__","Muscicapidae","Passeriformes",83,16.6,"Forest","Carnivore","Invertivore",25.8,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_deserti__","Muscicapidae","Passeriformes",92.9,19.8,"Grassland","Carnivore","Invertivore",29.4,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_dubia__","Muscicapidae","Passeriformes",79.2,19.4,"Shrubland","Carnivore","Invertivore",15.5,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_familiaris__","Muscicapidae","Passeriformes",82.9,19.5,"Shrubland","Carnivore","Invertivore",20,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_finschii__","Muscicapidae","Passeriformes",86.4,27.4,"Rock","Carnivore","Invertivore",23.7,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_frenata__","Muscicapidae","Passeriformes",96.2,19.9,"Grassland","Carnivore","Invertivore",24.2,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_fusca__","Muscicapidae","Passeriformes",90.2,12.7,"Rock","Carnivore","Invertivore",20.1,0,1,0,1,"0",NA,NA,NA
"Oenanthe_heuglinii__","Muscicapidae","Passeriformes",87.2,19.9,"Grassland","Carnivore","Invertivore",25,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_hispanica__","Muscicapidae","Passeriformes",87.6,15,"Shrubland","Omnivore","Invertivore",26.4,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_isabellina__","Muscicapidae","Passeriformes",96.9,29.4,"Shrubland","Carnivore","Invertivore",28.8,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_leucopyga__","Muscicapidae","Passeriformes",100.8,27.9,"Desert","Carnivore","Invertivore",27.1,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_leucura__","Muscicapidae","Passeriformes",96.9,41,"Rock","Carnivore","Invertivore",21.5,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_lugens__","Muscicapidae","Passeriformes",85.7,22.4,"Rock","Carnivore","Invertivore",23.9,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_melanura__","Muscicapidae","Passeriformes",82.2,15.2,"Rock","Carnivore","Invertivore",20.2,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_moesta__","Muscicapidae","Passeriformes",87.4,30.2,"Desert","Carnivore","Invertivore",21.6,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_monacha__","Muscicapidae","Passeriformes",102,21.6,"Desert","Carnivore","Invertivore",29,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_oenanthe__","Muscicapidae","Passeriformes",95.1,25.4,"Grassland","Carnivore","Invertivore",32.1,0,1,0,1,"0",NA,NA,NA
"Oenanthe_phillipsi__","Muscicapidae","Passeriformes",81.7,19.6,"Desert","Carnivore","Invertivore",18.7,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_picata__","Muscicapidae","Passeriformes",90.2,21.6,"Desert","Carnivore","Invertivore",23.9,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_pileata__","Muscicapidae","Passeriformes",93.4,26.8,"Grassland","Carnivore","Invertivore",24.4,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_pleschanka__","Muscicapidae","Passeriformes",92.8,19.4,"Rock","Carnivore","Invertivore",28.3,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_scotocerca__","Muscicapidae","Passeriformes",68.4,16,"Rock","Omnivore","Invertivore",15.4,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_seebohmi__","Muscicapidae","Passeriformes",95.1,25.4,"Grassland","Carnivore","Invertivore",32.1,NA,NA,0,0,NA,NA,NA,NA
"Oenanthe_xanthoprymna__","Muscicapidae","Passeriformes",90.2,22.7,"Rock","Carnivore","Invertivore",25.5,NA,NA,0,0,NA,NA,NA,NA
"Ognorhynchus_icterotis","Psittacidae","Psittaciformes",220,285,"Forest","Herbivore","Frugivore",49.4,1,1,1,1,"1",NA,NA,NA
"Oncostoma_cinereigulare","Tyrannidae","Passeriformes",48.5,6.4,"Forest","Carnivore","Invertivore",11.6,NA,NA,0,0,NA,NA,NA,NA
"Oncostoma_olivaceum","Tyrannidae","Passeriformes",45,6.6,"Forest","Carnivore","Invertivore",13,NA,NA,0,0,NA,NA,NA,NA
"Oneillornis_lunulatus","Thamnophilidae","Passeriformes",72.5,23.9,"Forest","Carnivore","Invertivore",12,NA,NA,0,0,NA,NA,NA,NA
"Oneillornis_lunulatus","Thamnophilidae","Passeriformes",72.5,23.9,"Forest","Carnivore","Invertivore",12,NA,NA,0,0,NA,NA,NA,NA
"Oneillornis_salvini","Thamnophilidae","Passeriformes",70.7,25.9,"Forest","Carnivore","Invertivore",16.5,NA,NA,0,0,NA,NA,NA,NA
"Oneillornis_salvini","Thamnophilidae","Passeriformes",70.7,25.9,"Forest","Carnivore","Invertivore",16.5,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_albirostris","Sturnidae","Passeriformes",157.1,137.3,"Rock","Omnivore","Frugivore",24,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_blythii","Sturnidae","Passeriformes",165.1,100,"Rock","Omnivore","Omnivore",29.2,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_frater","Sturnidae","Passeriformes",152.6,100,"Rock","Omnivore","Omnivore",21.6,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_fulgidus","Sturnidae","Passeriformes",122.1,109,"Forest","Herbivore","Frugivore",25.6,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_morio","Sturnidae","Passeriformes",153.9,132.9,"Rock","Omnivore","Omnivore",24.6,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_nabouroup","Sturnidae","Passeriformes",142.3,102.4,"Rock","Omnivore","Omnivore",26.4,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_neumanni","Sturnidae","Passeriformes",162.7,39.8,"Rock","Herbivore","Frugivore",25.8,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_salvadorii","Sturnidae","Passeriformes",154.7,160,"Rock","Herbivore","Frugivore",25.2,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_tenuirostris","Sturnidae","Passeriformes",152.2,118,"Forest","Herbivore","Frugivore",30,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_tristramii","Sturnidae","Passeriformes",145.9,122.7,"Rock","Omnivore","Frugivore",30.2,NA,NA,0,0,NA,NA,NA,NA
"Onychognathus_walleri","Sturnidae","Passeriformes",122.6,93,"Forest","Omnivore","Omnivore",29.2,NA,NA,0,0,NA,NA,NA,NA
"Onychorhynchus_coronatus","Tityridae","Passeriformes",73.9,14,"Forest","Carnivore","Invertivore",21.2,NA,NA,0,0,NA,NA,NA,NA
"Onychorhynchus_coronatus__","Tityridae","Passeriformes",73.9,14,"Forest","Carnivore","Invertivore",21.2,0,0,0,0,NA,NA,NA,NA
"Onychorhynchus_mexicanus","Tityridae","Passeriformes",81.7,19,"Forest","Carnivore","Invertivore",19.9,NA,NA,0,0,NA,NA,NA,NA
"Onychorhynchus_mexicanus__","Tityridae","Passeriformes",81.7,19,"Forest","Carnivore","Invertivore",19.9,0,0,0,0,NA,NA,NA,NA
"Onychorhynchus_occidentalis","Tityridae","Passeriformes",79.9,14.8,"Forest","Carnivore","Invertivore",14.9,NA,NA,0,0,NA,NA,NA,NA
"Onychorhynchus_occidentalis__","Tityridae","Passeriformes",79.9,14.8,"Forest","Carnivore","Invertivore",14.9,0,0,0,0,NA,NA,NA,NA
"Onychorhynchus_swainsoni","Tityridae","Passeriformes",86.5,17,"Forest","Carnivore","Invertivore",17,NA,NA,0,0,NA,NA,NA,NA
"Onychorhynchus_swainsoni__","Tityridae","Passeriformes",86.5,17,"Forest","Carnivore","Invertivore",17,0,0,0,0,NA,NA,NA,NA
"Onychostruthus_taczanowskii","Passeridae","Passeriformes",103.4,32.5,"Grassland","Omnivore","Granivore",27.9,NA,NA,0,0,NA,NA,NA,NA
"Oporornis_agilis","Parulidae","Passeriformes",71.3,13.3,"Forest","Carnivore","Invertivore",30.4,0,1,0,1,"0",NA,NA,NA
"Orchesticus_abeillei","Thraupidae","Passeriformes",87,31.5,"Forest","Carnivore","Invertivore",19.4,0,0,0,0,NA,NA,NA,NA
"Orchesticus_abeillei","Thraupidae","Passeriformes",87,31.5,"Forest","Carnivore","Invertivore",19.4,0,0,0,0,NA,NA,NA,NA
"Oreocossypha_isabellae__","Muscicapidae","Passeriformes",73.6,24,"Forest","Carnivore","Invertivore",13.3,NA,NA,0,0,NA,NA,NA,NA
"Oreoica_gutturalis","Oreoicidae","Passeriformes",101.2,62.8,"Shrubland","Carnivore","Invertivore",24.2,0,0,0,0,NA,NA,1.73012,NA
"Oreomystis_bairdi","Fringillidae","Passeriformes",67.2,14.2,"Forest","Carnivore","Invertivore",19.8,1,0,1,0,"0",NA,NA,NA
"Oreopsar_bolivianus__","Icteridae","Passeriformes",115.9,72.9,"Shrubland","Omnivore","Invertivore",18.7,NA,NA,0,0,NA,NA,NA,NA
"Oreopsittacus_arfaki","Psittacidae","Psittaciformes",110.2,20.2,"Forest","Herbivore","Omnivore",45.7,0,0,0,0,NA,NA,NA,NA
"Oreornis_chrysogenys","Meliphagidae","Passeriformes",129,69.5,"Forest","Omnivore","Omnivore",17.2,NA,NA,0,0,NA,NA,NA,NA
"Oreoscoptes_montanus","Mimidae","Passeriformes",97.7,44.2,"Shrubland","Carnivore","Invertivore",26,NA,NA,0,0,NA,NA,NA,NA
"Oreostruthus_fuliginosus","Estrildidae","Passeriformes",66.6,18.3,"Woodland","Herbivore","Granivore",13.3,NA,NA,0,0,NA,NA,NA,NA
"Oreothlypis_gutturalis","Parulidae","Passeriformes",64,9.5,"Forest","Carnivore","Invertivore",22.9,NA,NA,0,0,NA,NA,NA,NA
"Oreothlypis_superciliosa","Parulidae","Passeriformes",62.3,9,"Forest","Carnivore","Invertivore",24.7,NA,NA,0,0,NA,NA,NA,NA
"Oreothraupis_arremonops","Passerellidae","Passeriformes",80,48,"Forest","Omnivore","Omnivore",9.1,NA,NA,0,0,NA,NA,NA,NA
"Oriolia_bernieri","Vangidae","Passeriformes",120.6,52,"Forest","Carnivore","Invertivore",18.9,0,0,0,0,NA,NA,NA,NA
"Oriolus_albiloris","Oriolidae","Passeriformes",112,38.6,"Forest","Herbivore","Omnivore",26.5,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_auratus","Oriolidae","Passeriformes",137.9,66.2,"Woodland","Omnivore","Omnivore",32.3,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_bouroensis","Oriolidae","Passeriformes",143.7,109,"Forest","Herbivore","Omnivore",22.2,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_brachyrynchus","Oriolidae","Passeriformes",113.7,49,"Forest","Omnivore","Invertivore",24.6,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_chinensis","Oriolidae","Passeriformes",150.9,82.6,"Forest","Omnivore","Frugivore",29.1,0,0,0,0,NA,NA,NA,NA
"Oriolus_chlorocephalus","Oriolidae","Passeriformes",134.6,49,"Forest","Herbivore","Omnivore",26,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_consanguineus","Oriolidae","Passeriformes",122.5,64,"Forest","Herbivore","Frugivore",22.1,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_crassirostris","Oriolidae","Passeriformes",125.3,50,"Forest","Herbivore","Omnivore",23.1,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_cruentus","Oriolidae","Passeriformes",127.9,64,"Forest","Herbivore","Frugivore",22.1,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_decipiens","Oriolidae","Passeriformes",158,109,"Forest","Herbivore","Omnivore",20.9,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_finschi","Oriolidae","Passeriformes",139,95.2,"Forest","Herbivore","Omnivore",21.7,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_flavocinctus","Oriolidae","Passeriformes",143,109,"Forest","Herbivore","Frugivore",23,NA,NA,0,0,NA,NA,2.1756,NA
"Oriolus_forsteni","Oriolidae","Passeriformes",153.9,109,"Forest","Omnivore","Invertivore",20.8,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_hosii","Oriolidae","Passeriformes",122.8,64,"Forest","Herbivore","Frugivore",24.4,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_isabellae","Oriolidae","Passeriformes",112.8,46.1,"Forest","Omnivore","Frugivore",18.3,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_kundoo","Oriolidae","Passeriformes",138.9,65.6,"Woodland","Omnivore","Omnivore",33.3,0,0,0,0,NA,NA,NA,NA
"Oriolus_larvatus","Oriolidae","Passeriformes",133.9,66.1,"Woodland","Omnivore","Omnivore",29.4,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_melanotis","Oriolidae","Passeriformes",139.3,95.2,"Forest","Herbivore","Omnivore",21.9,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_mellianus","Oriolidae","Passeriformes",144.8,93,"Forest","Omnivore","Omnivore",27.5,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_monacha","Oriolidae","Passeriformes",135.3,68.5,"Woodland","Herbivore","Frugivore",24.1,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_nigripennis","Oriolidae","Passeriformes",116,56.7,"Forest","Herbivore","Frugivore",25.8,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_oriolus","Oriolidae","Passeriformes",151.6,79,"Woodland","Omnivore","Omnivore",38.5,0,0,0,0,NA,NA,NA,NA
"Oriolus_percivali","Oriolidae","Passeriformes",129.6,61,"Forest","Herbivore","Frugivore",23.8,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_phaeochromus","Oriolidae","Passeriformes",133.2,109,"Forest","Omnivore","Omnivore",20.7,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_sagittatus","Oriolidae","Passeriformes",145.1,95.2,"Woodland","Herbivore","Omnivore",28.6,0,0,0,0,NA,NA,2.03056,NA
"Oriolus_steerii","Oriolidae","Passeriformes",116.4,46.5,"Forest","Herbivore","Omnivore",25,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_szalayi","Oriolidae","Passeriformes",139.2,95.2,"Forest","Herbivore","Omnivore",22.3,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_tenuirostris","Oriolidae","Passeriformes",146.1,81.4,"Forest","Herbivore","Omnivore",34.2,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_traillii","Oriolidae","Passeriformes",142.9,73.7,"Forest","Herbivore","Omnivore",26.6,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_xanthonotus","Oriolidae","Passeriformes",106.8,45,"Forest","Omnivore","Frugivore",25.2,NA,NA,0,0,NA,NA,NA,NA
"Oriolus_xanthornus","Oriolidae","Passeriformes",133.6,56.3,"Forest","Herbivore","Frugivore",27.4,0,0,0,0,NA,NA,NA,NA
"Oriturus_superciliosus","Passerellidae","Passeriformes",79,41.4,"Grassland","Omnivore","Omnivore",15.7,NA,NA,0,0,NA,NA,NA,NA
"Ornithion_brunneicapillus","Tyrannidae","Passeriformes",43.5,7.1,"Forest","Carnivore","Invertivore",12.6,NA,NA,0,0,NA,NA,NA,NA
"Ornithion_inerme","Tyrannidae","Passeriformes",43.7,7,"Forest","Carnivore","Invertivore",18.8,NA,NA,0,0,NA,NA,NA,NA
"Ornithion_semiflavum","Tyrannidae","Passeriformes",44.8,6.6,"Forest","Carnivore","Invertivore",20.2,NA,NA,0,0,NA,NA,NA,NA
"Ornorectes_cristatus","Oreoicidae","Passeriformes",114.8,79,"Forest","Carnivore","Invertivore",15.1,NA,NA,0,0,NA,NA,NA,NA
"Orochelidon_andecola","Hirundinidae","Passeriformes",119.9,17,"Grassland","Carnivore","Invertivore",49,NA,NA,0,0,NA,NA,NA,NA
"Orochelidon_flavipes","Hirundinidae","Passeriformes",90,9.8,"Forest","Carnivore","Invertivore",55.2,NA,NA,0,0,NA,NA,NA,NA
"Orochelidon_murina","Hirundinidae","Passeriformes",112.7,11.7,"Grassland","Carnivore","Invertivore",50.3,NA,NA,0,0,NA,NA,NA,NA
"Orthogonys_chloricterus","Mitrospingidae","Passeriformes",90.4,39,"Forest","Omnivore","Invertivore",23.8,NA,NA,0,0,NA,NA,NA,NA
"Orthonyx_novaeguineae","Orthonychidae","Passeriformes",83.2,58.1,"Forest","Carnivore","Invertivore",8.5,0,1,0,1,"0",NA,NA,NA
"Orthonyx_spaldingii","Orthonychidae","Passeriformes",122.3,149.9,"Forest","Carnivore","Invertivore",11.2,NA,NA,0,0,NA,NA,3.0044,NA
"Orthonyx_temminckii","Orthonychidae","Passeriformes",88.1,58.1,"Forest","Carnivore","Invertivore",12,NA,NA,0,0,NA,NA,1.82336,NA
"Orthopsittaca_manilatus","Psittacidae","Psittaciformes",239.8,372,"Woodland","Herbivore","Frugivore",41.5,1,1,1,1,"1",NA,NA,NA
"Ortygospiza_atricollis","Estrildidae","Passeriformes",51.1,10.6,"Grassland","Herbivore","Granivore",18.3,NA,NA,0,0,NA,NA,NA,NA
"Otocichla_mupinensis","Turdidae","Passeriformes",119.5,62.5,"Forest","Omnivore","Omnivore",26.7,0,0,0,0,NA,NA,NA,NA
"Otus_alfredi","Strigidae","Strigiformes",152.1,67.5,"Forest","Carnivore","Invertivore",30.1,NA,NA,0,0,NA,NA,NA,NA
"Otus_alius","Strigidae","Strigiformes",135,95,"Forest","Carnivore",NA,30.3,NA,NA,0,0,NA,NA,NA,NA
"Otus_angelinae","Strigidae","Strigiformes",163.8,82.2,"Forest","Carnivore","Invertivore",25.1,NA,NA,0,0,NA,NA,NA,NA
"Otus_bakkamoena","Strigidae","Strigiformes",146.2,138.5,"Forest","Carnivore","Invertivore",27.4,NA,NA,0,0,NA,NA,NA,NA
"Otus_balli","Strigidae","Strigiformes",137.3,67.5,"Forest","Carnivore","Invertivore",26.4,0,0,0,0,NA,NA,NA,NA
"Otus_beccarii","Strigidae","Strigiformes",151.8,114,"Forest","Carnivore",NA,32.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_brookii","Strigidae","Strigiformes",163.8,139,"Forest","Carnivore","Invertivore",25.1,NA,NA,0,0,NA,NA,NA,NA
"Otus_brucei","Strigidae","Strigiformes",159,84.4,"Woodland","Carnivore","Invertivore",33.4,NA,NA,0,0,NA,NA,NA,NA
"Otus_capnodes","Strigidae","Strigiformes",163,119,"Forest","Carnivore","Invertivore",24,NA,NA,0,0,NA,NA,NA,NA
"Otus_collari","Strigidae","Strigiformes",156.2,81.9,"Forest","Carnivore","Invertivore",20.1,NA,NA,0,0,NA,NA,NA,NA
"Otus_cyprius","Strigidae","Strigiformes",147.2,92,"Woodland","Carnivore","Invertivore",34.7,NA,NA,0,0,NA,NA,NA,NA
"Otus_elegans","Strigidae","Strigiformes",169,124,"Forest","Carnivore","Invertivore",34.7,NA,NA,0,0,NA,NA,NA,NA
"Otus_enganensis","Strigidae","Strigiformes",157.4,104.9,NA,"Carnivore","Invertivore",28.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_everetti","Strigidae","Strigiformes",164,125,"Forest","Carnivore","Invertivore",22.3,NA,NA,0,0,NA,NA,NA,NA
"Otus_feae","Strigidae","Strigiformes",128.5,67,"Woodland","Carnivore","Invertivore",23.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_fuliginosus","Strigidae","Strigiformes",140.9,92,"Forest","Carnivore","Invertivore",22.9,NA,NA,0,0,NA,NA,NA,NA
"Otus_gurneyi","Strigidae","Strigiformes",240.4,370,"Forest","Carnivore","Vertivore",20.5,NA,NA,0,0,NA,NA,NA,NA
"Otus_hartlaubi","Strigidae","Strigiformes",153.4,79,"Forest","Carnivore",NA,26.4,NA,NA,0,0,NA,NA,NA,NA
"Otus_icterorhynchus","Strigidae","Strigiformes",128.8,73.3,"Forest","Carnivore","Invertivore",23.5,NA,NA,0,0,NA,NA,NA,NA
"Otus_insularis","Strigidae","Strigiformes",162.3,144,"Forest","Carnivore","Invertivore",29.6,NA,NA,0,0,NA,NA,NA,NA
"Otus_ireneae","Strigidae","Strigiformes",113.3,50.3,"Forest","Carnivore","Invertivore",20.2,0,0,0,0,NA,NA,NA,NA
"Otus_jolandae","Strigidae","Strigiformes",150,165,"Forest","Carnivore","Invertivore",28.7,NA,NA,0,0,NA,NA,NA,NA
"Otus_lempiji","Strigidae","Strigiformes",144.7,115,"Forest","Carnivore","Invertivore",22.8,0,0,0,0,NA,NA,NA,NA
"Otus_lettia","Strigidae","Strigiformes",155.8,139,"Forest","Carnivore","Invertivore",25.6,NA,NA,0,0,NA,NA,NA,NA
"Otus_longicornis","Strigidae","Strigiformes",143,82.9,"Forest","Carnivore","Invertivore",30.8,NA,NA,0,0,NA,NA,NA,NA
"Otus_magicus","Strigidae","Strigiformes",160,165,"Forest","Carnivore","Invertivore",28.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_manadensis","Strigidae","Strigiformes",151.8,88,"Forest","Carnivore","Invertivore",32.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_mantananensis","Strigidae","Strigiformes",156.5,106,"Forest","Carnivore","Invertivore",28.8,NA,NA,0,0,NA,NA,NA,NA
"Otus_mayottensis","Strigidae","Strigiformes",166.7,101,"Forest","Carnivore","Invertivore",28.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_megalotis","Strigidae","Strigiformes",179.2,178.4,"Forest","Carnivore","Invertivore",21.3,NA,NA,0,0,NA,NA,NA,NA
"Otus_mendeni","Strigidae","Strigiformes",151.8,88,"Forest","Carnivore","Invertivore",32.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_mentawi","Strigidae","Strigiformes",160,104.9,"Forest","Carnivore","Invertivore",27.9,NA,NA,0,0,NA,NA,NA,NA
"Otus_mindorensis","Strigidae","Strigiformes",131,106,"Forest","Carnivore","Invertivore",26.6,NA,NA,0,0,NA,NA,NA,NA
"Otus_mirus","Strigidae","Strigiformes",143,61.3,"Forest","Carnivore",NA,30.8,NA,NA,0,0,NA,NA,NA,NA
"Otus_moheliensis","Strigidae","Strigiformes",166,105,"Forest","Carnivore","Invertivore",27.9,NA,NA,0,0,NA,NA,NA,NA
"Otus_nigrorum","Strigidae","Strigiformes",143.8,99,"Forest","Carnivore","Invertivore",23.9,NA,NA,0,0,NA,NA,NA,NA
"Otus_pamelae","Strigidae","Strigiformes",123.2,66.5,"Woodland","Carnivore","Invertivore",26.7,NA,NA,0,0,NA,NA,NA,NA
"Otus_pauliani","Strigidae","Strigiformes",137,69.5,"Forest","Carnivore","Invertivore",23.6,NA,NA,0,0,NA,NA,NA,NA
"Otus_pembaensis","Strigidae","Strigiformes",144.8,67,"Forest","Carnivore","Invertivore",29.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_rufescens","Strigidae","Strigiformes",124.2,76.5,"Forest","Carnivore","Invertivore",24.5,NA,NA,0,0,NA,NA,NA,NA
"Otus_rutilus","Strigidae","Strigiformes",153.4,101,"Forest","Carnivore","Invertivore",26.4,NA,NA,0,0,NA,NA,NA,NA
"Otus_sagittatus","Strigidae","Strigiformes",178,122.6,"Forest","Carnivore","Invertivore",25.7,NA,NA,0,0,NA,NA,NA,NA
"Otus_scops","Strigidae","Strigiformes",147.2,92,"Woodland","Carnivore","Invertivore",34.7,0,0,0,0,NA,2131.56,2.57964,2.35
"Otus_semitorques","Strigidae","Strigiformes",178.4,121.5,"Forest","Carnivore","Invertivore",31.4,NA,NA,0,0,NA,NA,NA,NA
"Otus_senegalensis","Strigidae","Strigiformes",132,67,"Woodland","Carnivore","Invertivore",26.6,NA,NA,0,0,NA,NA,NA,NA
"Otus_siaoensis","Strigidae","Strigiformes",151.8,165,"Forest","Carnivore",NA,32.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_silvicola","Strigidae","Strigiformes",216,212,"Forest","Carnivore","Invertivore",23,NA,NA,0,0,NA,NA,NA,NA
"Otus_socotranus","Strigidae","Strigiformes",126.5,67,"Woodland","Carnivore","Invertivore",25.1,NA,NA,0,0,NA,NA,NA,NA
"Otus_spilocephalus","Strigidae","Strigiformes",140.4,67.5,"Forest","Carnivore","Invertivore",25.4,NA,NA,0,0,NA,NA,NA,NA
"Otus_sulaensis","Strigidae","Strigiformes",157.5,88,"Forest","Carnivore","Invertivore",32.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_sunia","Strigidae","Strigiformes",142.5,78.1,"Forest","Carnivore","Invertivore",30.1,0,0,0,0,NA,NA,NA,NA
"Otus_tempestatis","Strigidae","Strigiformes",146.4,165,"Forest","Carnivore","Invertivore",28.2,NA,NA,0,0,NA,NA,NA,NA
"Otus_thilohoffmanni","Strigidae","Strigiformes",124.7,76.5,"Forest","Carnivore","Invertivore",27.9,NA,NA,0,0,NA,NA,NA,NA
"Otus_umbra","Strigidae","Strigiformes",135,95,"Forest","Carnivore","Invertivore",30.3,NA,NA,0,0,NA,NA,NA,NA
"Oxyruncus_cristatus","Tityridae","Passeriformes",92.2,42,"Forest","Herbivore","Frugivore",26.3,0,0,0,0,NA,NA,NA,NA
"Oxyruncus_cristatus__","Tityridae","Passeriformes",92.2,42,"Forest","Herbivore","Frugivore",26.3,0,0,0,0,NA,NA,NA,NA
"Pachycephala_albiventris","Pachycephalidae","Passeriformes",78.2,21.1,"Forest","Carnivore","Invertivore",12.9,NA,NA,0,0,NA,NA,NA,NA
"Pachycephala_arctitorquis","Pachycephalidae","Passeriformes",79.1,22.4,"Woodland","Carnivore","Invertivore",18,NA,NA,0,0,NA,NA,NA,NA
"Pachycephala_aurea","Pachycephalidae","Passeriformes",87.8,23.8,"Shrubland","Carnivore","Invertivore",15.1,NA,NA,0,0,NA,NA,NA,NA
"Pachycephala_caledonica","Pachycephalidae","Passeriformes",83,22.7,"Forest","Carnivore","Invertivore",17.9,NA,NA,0,0,NA,NA,NA,NA
